CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
BG-009-1055,Ikemefuna,Nwachukwu,M,BG-009,3/8/2002,Student,Savings,1
BG-006-1004,Nnamdi,Nweke,M,BG-006,08/16/1987,Factory Worker,Savings,1
BG-007-1004,Ndubuisi,Ugwu,M,BG-007,5/3/1996,Truck Driver,Current,1
RS-010-1018,Sopuluchukwu,Nduka,M,RS-010,1/9/2002,Student,Savings,0
AN-003-1010,Tochukwu,Okonkwo,M,AN-003,10/6/1988,Construction Worker,Savings,1
AN-005-1034,Olubunmi,Akinola,F,AN-005,11/13/1996,Engineer,Savings,0
AN-004-1032,Ahmed,Nkechi,M,AN-004,07/16/2001,Mechanic,Savings,1
BG-001-1050,Uzoma,Eke,M,BG-001,12/31/1989,Welder,Savings,1
AN-006-1025,Dayo,Nnaji,F,AN-006,03/21/1981,Marketing Executive,Current,1
AN-004-1035,Aladejobi,Jegede,M,AN-004,1/7/1994,Lawyer,Savings,0
RS-001-1106,Chinwe,Adeolu,F,RS-001,7/6/1992,Health Professional,Savings,1
RS-007-1047,Oluwakemi,Nwachukwu,M,RS-007,12/30/2002,Accountant,Savings,1
BG-006-1016,Ugochi,Okoli,F,BG-006,5/3/1997,Human Resources Specialist,Current,0
AN-001-1021,Zainab,Fadila,M,AN-001,07/20/1995,Farmer,Current,1
RS-009-1093,Obinna,Amadi,M,RS-009,3/2/1985,Engineer,Current,1
AT-010-1252,Daniel,Ekeinde,F,AT-010,12/24/1982,Software Developer,Savings,1
VC-006-1021,Garba,Hassan,F,VC-006,01/15/1997,Lawyer,Current,0
BG-009-1081,Adaora,Obiekezie,F,BG-009,09/23/1998,Human Resources Specialist,Current,1
AT-001-1226,Albert,Okereke,F,AT-001,12/14/1995,Trader,Current,1
AT-014-1188,Oluwaseyi,Ekundayo,F,AT-014,08/28/1984,Marketing Executive,Current,0
AT-006-1012,Efosa,Aikhomu,M,AT-006,02/13/1995,Software Developer,Current,1
AT-002-1088,Deborah,Oluwatofunmi,M,AT-002,04/14/1994,Welder,Savings,1
AT-014-1056,Omotayo,Adebayo,F,AT-014,11/2/1978,Engineer,Savings,0
VC-008-1189,Adamu,Salisu,M,VC-008,04/21/1995,Mechanic,Current,0
VC-004-1104,Fadila,Muhammad,F,VC-004,2/5/1995,Health Professional,Savings,1
AT-005-1062,Chizoba,Alade,M,AT-005,06/16/1989,Mechanic,Current,1
RS-007-1058,Edidiong,Onwuka,M,RS-007,01/14/1983,Lawyer,Savings,1
VC-004-1186,Halima,Mustapha,M,VC-004,05/30/1987,Trader,Savings,1
AT-009-1269,Akinbiyi,Yusuf,M,AT-009,06/16/1989,Accountant,Current,1
AT-014-1252,Niyi,Nwankwo,M,AT-014,12/26/1985,Construction Worker,Current,1
RS-001-1028,Oladapo,Chukwu,M,RS-001,4/6/1990,Data Analyst,Savings,1
AN-004-1037,Adedeji,Aikhomu,F,AN-004,10/25/1987,Lawyer,Current,1
AT-005-1076,Oluwasegun,Alao,F,AT-005,10/14/1987,Health Professional,Savings,1
RS-007-1098,Tonia,Peterside,F,RS-007,11/14/1997,Health Professional,Savings,1
BG-003-1022,Ugochukwu,Okezie,M,BG-003,4/8/1996,Lawyer,Current,1
BG-008-1075,Chidiebere,Ibe,F,BG-008,10/12/1994,Manager,Savings,1
BG-007-1035,Nkemjika,Obi,F,BG-007,8/3/1998,Manager,Current,1
AN-005-1010,Firdausi,Aisha,M,AN-005,7/3/1997,Factory Worker,Savings,1
BG-007-1025,Kelechi,Nnaji,M,BG-007,02/27/1985,Electrician,Savings,1
AN-001-1012,Abdulkadir,Haruna,M,AN-001,02/26/1990,Carpenter,Savings,1
AT-015-1052,Oluwalonimi,Akpan,F,AT-015,01/20/2000,Student,Savings,0
AT-002-1145,Elijah,Akinwale,F,AT-002,09/26/1986,Software Developer,Savings,1
BG-004-1010,Chioma,Ibe,F,BG-004,01/19/1980,Manager,Savings,1
RS-002-1086,Chibuzor,Chukwuemeka,M,RS-002,08/26/1985,Accountant,Current,0
VC-010-1167,Rukayat,Mustapha,F,VC-010,6/2/1996,Lawyer,Current,1
VC-006-1171,Nafisa,Nura,M,VC-006,7/11/2003,Accountant,Savings,1
AN-002-1045,Agnes,Eko,M,AN-002,12/31/1998,Data Analyst,Savings,1
BG-004-1054,Chioma,Ezeudu,M,BG-004,7/6/1984,Electrician,Current,1
AT-009-1143,Opeyemi,Ademola,M,AT-009,4/11/1995,Truck Driver,Current,1
AT-012-1063,Oluwaseun,Alade,F,AT-012,4/2/2000,Student,Savings,1
RS-007-1086,Chiamaka,Okeke,F,RS-007,12/19/1985,Data Analyst,Savings,1
BG-006-1073,Chukwuemeka,Ike,F,BG-006,05/15/1996,Data Analyst,Current,0
BG-008-1018,Amaka,Obi,F,BG-008,10/18/2001,Marketing Executive,Current,1
BG-007-1063,Chigozie,Onyejekwe,F,BG-007,11/27/1995,Data Analyst,Savings,1
BG-007-1016,Chidiebere,Iloka,M,BG-007,03/31/2000,Lawyer,Current,0
BG-008-1011,Ugochukwu,Obi,M,BG-008,2/12/2006,Student,Savings,1
VC-002-1104,Umar,Lawal,F,VC-002,03/19/1989,Lawyer,Current,1
RS-007-1072,Peace,Olawale,M,RS-007,02/17/2000,Student,Savings,0
AN-002-1017,Sadiq,Sadiq,M,AN-002,03/19/1992,Engineer,Current,0
AT-011-1169,Deborah,Ibrahim,F,AT-011,8/1/1996,Software Developer,Current,1
AT-010-1203,Bertha,Nkechi,M,AT-010,7/11/1997,Software Developer,Savings,1
RS-006-1053,Henry,Akpobari,M,RS-006,7/11/1989,Farmer,Current,1
AT-011-1200,Aladejobi,Akpan,M,AT-011,8/6/1985,Electrician,Savings,1
AT-010-1137,Amos,Oluwadare,M,AT-010,10/13/1987,Mechanic,Current,1
AT-005-1250,Oluwayemisi,Adebowale,F,AT-005,06/24/1994,Engineer,Savings,1
AT-004-1182,Nkechi,Akinwale,M,AT-004,7/10/1998,Student,Savings,0
BG-007-1067,Ikechukwu,Okereke,M,BG-007,07/18/1991,Engineer,Savings,1
AT-003-1050,Fiyinfoluwa,Amosun,M,AT-003,08/28/1987,Mechanic,Savings,1
RS-008-1069,Godwin,Pepple,F,RS-008,05/28/1999,Engineer,Current,1
BG-008-1006,Ngozi,Obi,F,BG-008,05/15/1995,Engineer,Current,1
AN-004-1015,Firdausi,Fatima,M,AN-004,11/4/1997,Data Analyst,Savings,1
RS-010-1021,Chioma,Amadi,F,RS-010,5/2/1997,Human Resources Specialist,Current,1
VC-005-1073,Abubakar,Usman,M,VC-005,11/8/1995,Farmer,Current,1
AN-006-1001,Ayodele,Adeleke,M,AN-006,5/9/2001,Student,Savings,1
AN-004-1009,Mariam,Maryam,F,AN-004,06/16/1997,Health Professional,Current,1
AT-008-1027,Oluwatobi,Ogbu,M,AT-008,1/2/2007,Student,Savings,1
AT-011-1257,Omolara,Adebisi,F,AT-011,09/23/1989,Software Developer,Current,1
VC-005-1130,Mustapha,Farouk,F,VC-005,8/1/1997,Marketing Executive,Current,0
AN-001-1046,Destiny,Chukwu,F,AN-001,07/20/1994,Trader,Savings,1
AT-004-1159,Boluwatife,Adesina,F,AT-004,11/17/1987,Human Resources Specialist,Savings,1
AT-013-1113,Beatrice,Aikhomu,M,AT-013,1/11/2002,Student,Savings,1
BG-005-1044,Adaobi,Ibe,M,BG-005,4/8/1991,Engineer,Savings,1
AT-005-1264,Charles,Akande,F,AT-005,06/16/1998,Accountant,Current,0
VC-006-1073,Habiba,Yusuf,M,VC-006,2/1/1997,Trader,Current,1
AT-012-1085,Dinah,Bello,M,AT-012,04/20/1989,Software Developer,Savings,1
AN-006-1017,Nasiru,Maryam,M,AN-006,02/14/1996,Trader,Savings,1
AT-015-1128,Azeez,Eze,F,AT-015,09/22/1991,Engineer,Current,1
BG-007-1056,Chiagozie,Mbadiwe,F,BG-007,4/11/1985,Manager,Current,0
VC-004-1087,Mustapha,Sani,F,VC-004,9/11/1996,Engineer,Current,1
AN-002-1048,Seun,Nwachukwu,M,AN-002,3/2/1984,Manager,Savings,1
AN-006-1015,Mustapha,Rukayya,M,AN-006,10/20/1980,Factory Worker,Current,1
AT-007-1081,Cynthia,Ojo,M,AT-007,12/14/1994,Human Resources Specialist,Savings,0
VC-010-1032,Aisha,Abubakar,F,VC-010,04/23/1991,Health Professional,Current,1
RS-005-1052,Mercy,Briggs,F,RS-005,04/13/2003,Engineer,Current,0
AT-009-1084,Christopher,Eze,M,AT-009,10/3/1996,Human Resources Specialist,Current,0
VC-010-1119,Abdulaziz,Bala,F,VC-010,01/15/2001,Student,Savings,1
BG-007-1043,Obioma,Ezeokeke,M,BG-007,11/22/1988,Welder,Savings,1
VC-005-1139,Musa,Usman,F,VC-005,3/8/1987,Lawyer,Current,1
VC-009-1039,Abdulrahman,Yusuf,M,VC-009,2/7/1990,Factory Worker,Current,0
VC-001-1180,Ahmed,Haruna,F,VC-001,08/28/1982,Human Resources Specialist,Savings,1
AT-001-1205,Oluwatosin,Asalu,M,AT-001,12/21/1995,Factory Worker,Savings,1
VC-004-1162,Abdulaziz,Hauwa,M,VC-004,3/1/1987,Mechanic,Savings,1
VC-009-1193,Umar,Zainab,F,VC-009,10/1/1997,Marketing Executive,Savings,1
RS-005-1013,Ebuka,Aluko,M,RS-005,12/2/1998,Student,Savings,1
VC-009-1131,Aisha,Mustapha,F,VC-009,11/9/1993,Health Professional,Savings,1
VC-006-1180,Usman,Khadija,F,VC-006,03/28/1978,Marketing Executive,Current,1
VC-005-1185,Ahmad,Salma,F,VC-005,11/13/2003,Lawyer,Savings,1
AT-003-1035,Bimpe,Akintoye,F,AT-003,03/15/1988,Marketing Executive,Current,0
VC-005-1216,Hauwa,Rukayya,F,VC-005,7/12/1979,Engineer,Savings,1
AT-009-1110,Chinenye,Oluwadamilola,F,AT-009,05/13/2001,Student,Savings,1
RS-010-1048,David,Obinna,F,RS-010,08/13/1999,Student,Savings,1
RS-006-1105,Chidubem,Ibezim,M,RS-006,4/2/1997,Welder,Savings,1
VC-002-1182,Fadila,Rabi,M,VC-002,2/6/1988,Engineer,Current,1
AN-005-1009,Ismaila,Rukayya,M,AN-005,1/3/1991,Trader,Savings,1
AT-015-1142,Dayo,Abiola,M,AT-015,8/1/1979,Marketing Executive,Current,1
AT-015-1085,Omobolanle,Nnamdi,F,AT-015,11/26/2000,Engineer,Savings,1
VC-008-1084,Aliyu,Yakubu,F,VC-008,10/6/1993,Trader,Savings,1
VC-007-1053,Abdulaziz,Farouq,F,VC-007,10/2/2003,Student,Savings,1
AT-015-1087,Chikamso,Adewale,M,AT-015,11/27/2003,Student,Savings,1
BG-002-1010,Nkemjika,Onyeka,F,BG-002,7/5/1991,Trader,Savings,1
VC-008-1050,Amina,Ibrahim,F,VC-008,1/11/1997,Marketing Executive,Savings,1
BG-008-1021,Ifeanyichukwu,Nwankwo,M,BG-008,12/25/1999,Student,Savings,1
AN-004-1029,Daniella,Okonkwo,M,AN-004,08/25/1979,Accountant,Savings,1
AT-004-1165,Oluwatobiloba,Eko,M,AT-004,07/20/2000,Human Resources Specialist,Current,0
AT-004-1265,Alice,Adesina,M,AT-004,6/10/1987,Engineer,Current,0
VC-008-1136,Fati,Danjuma,M,VC-008,11/1/1993,Carpenter,Savings,1
AT-007-1073,Asabe,Afolayan,M,AT-007,7/4/1995,Marketing Executive,Savings,0
BG-003-1075,Oluoma,Obasi,M,BG-003,02/14/1996,Data Analyst,Savings,1
AT-011-1101,Edidiong,Okoro,F,AT-011,02/20/1990,Engineer,Savings,0
AT-011-1236,Rukayat,Omolola,M,AT-011,6/6/1998,Student,Savings,1
BG-009-1035,Ikechukwu,Madu,F,BG-009,06/20/2009,Student,Savings,1
BG-004-1016,Onyinye,Ibe,F,BG-004,10/2/1980,Health Professional,Current,1
VC-002-1193,Rukayya,Salma,F,VC-002,3/5/1981,Health Professional,Savings,1
AT-009-1225,Ebiere,Omobolanle,M,AT-009,1/6/1992,Plumber,Savings,1
AT-015-1061,Aluko,Onyeka,M,AT-015,5/1/1990,Lawyer,Current,1
BG-001-1044,Chigozie,Ugwu,F,BG-001,06/18/1993,Engineer,Savings,1
AT-012-1164,Boluwatife,Adekunle,F,AT-012,02/18/1997,Lawyer,Savings,1
BG-002-1073,Ozioma,Agu,F,BG-002,3/9/1999,Student,Savings,1
VC-006-1020,Umar,Aliyu,F,VC-006,02/27/1998,Human Resources Specialist,Current,0
BG-005-1063,Nwabueze,Madu,M,BG-005,9/12/1989,Accountant,Savings,0
AT-010-1276,Bolaji,Okonkwo,F,AT-010,12/21/2001,Health Professional,Current,1
VC-009-1072,Rukayya,Danjuma,F,VC-009,7/7/1987,Trader,Current,1
AT-013-1185,Adebowale,Onwuka,F,AT-013,12/31/1990,Human Resources Specialist,Current,1
AN-003-1019,Habiba,Abdulsalam,F,AN-003,05/21/2001,Trader,Savings,1
VC-005-1196,Abdulsalam,Ahmed,F,VC-005,12/30/2002,Trader,Current,1
VC-006-1163,Garba,Zainab,M,VC-006,03/27/2001,Trader,Savings,1
BG-009-1070,Chinonso,Ojukwu,F,BG-009,02/27/1995,Software Developer,Savings,1
BG-002-1027,Uchechukwu,Nwosu,F,BG-002,07/28/1991,Accountant,Savings,1
BG-004-1087,Adaobi,Uzor,M,BG-004,03/18/1994,Plumber,Savings,1
AT-007-1146,Adewunmi,Adewale,M,AT-007,9/2/1994,Data Analyst,Current,1
AT-008-1223,Chidieze,Omobolanle,F,AT-008,12/11/1996,Lawyer,Current,1
BG-002-1001,Ugochukwu,Okafor,M,BG-002,08/15/2008,Student,Savings,1
AN-006-1005,Chukwuemeka,Okoro,M,AN-006,7/10/2001,Student,Savings,1
AN-001-1029,Danladi,Lawal,F,AN-001,7/7/1992,Trader,Current,1
AT-004-1045,Oluwasegun,Emeka,M,AT-004,08/26/1988,Plumber,Savings,1
AN-006-1016,Bashir,Rakiya,M,AN-006,05/28/1997,Welder,Savings,1
AT-006-1260,Pelumi,Okonkwo,M,AT-006,6/6/1988,Health Professional,Savings,0
VC-001-1019,Salma,Ibrahim,M,VC-001,06/28/2001,Carpenter,Current,1
RS-004-1047,Chinonso,Obi,F,RS-004,1/9/1998,Lawyer,Current,1
VC-006-1014,Umar,Mohammed,F,VC-006,8/10/1980,Health Professional,Current,1
BG-009-1083,Obinna,Onyebuchi,F,BG-009,8/9/1994,Software Developer,Savings,1
RS-001-1044,Onyekachi,Briggs,F,RS-001,3/9/2003,Student,Savings,0
AT-001-1211,Idris,Onyeka,M,AT-001,3/5/2002,Data Analyst,Savings,1
AT-002-1131,Chuma,Okoro,M,AT-002,6/5/1997,Farmer,Current,1
BG-003-1054,Chinwe,Ibeh,M,BG-003,12/1/2001,Student,Savings,1
BG-007-1092,Nnamdi,Madu,F,BG-007,5/7/1987,Trader,Savings,0
RS-008-1046,Oluwakemi,Akpobari,M,RS-008,6/8/1997,Construction Worker,Current,1
RS-009-1028,Nwakaego,Adeyemo,F,RS-009,3/7/1985,Accountant,Current,1
AT-009-1220,Ayo,Makinde,M,AT-009,09/16/2009,Student,Savings,0
VC-009-1083,Bello,Adamu,M,VC-009,03/18/1991,Truck Driver,Current,1
VC-010-1120,Yusuf,Ahmed,F,VC-010,6/6/1996,Health Professional,Current,1
BG-008-1041,Uchenna,Uzor,M,BG-008,1/5/1992,Marketing Executive,Current,1
RS-001-1120,Ezekiel,Pepple,F,RS-001,2/10/1990,Health Professional,Savings,1
BG-007-1075,Chijioke,Obi,M,BG-007,3/5/1985,Truck Driver,Current,1
AN-005-1021,Maryam,Zara,M,AN-005,12/10/1996,Factory Worker,Savings,1
BG-005-1076,Uchenna,Nnamdi,F,BG-005,12/20/1995,Data Analyst,Current,1
AT-001-1148,Mofoluwake,Obi,F,AT-001,09/25/1994,Marketing Executive,Savings,1
BG-001-1056,Chibuzo,Onyebuchi,F,BG-001,03/30/1990,Accountant,Current,1
VC-004-1064,Fati,Abubakar,F,VC-004,4/6/1989,Trader,Current,1
BG-008-1033,Nnamdi,Mbah,M,BG-008,11/19/1994,Manager,Savings,0
RS-007-1024,Oluwakemi,Brown,M,RS-007,04/19/1980,Plumber,Current,1
AT-011-1090,Ayo,Nkechi,F,AT-011,04/21/1996,Human Resources Specialist,Current,1
BG-009-1075,Nneka,Ekwueme,M,BG-009,08/30/2002,Mechanic,Current,1
VC-008-1115,Rabi,Musa,F,VC-008,04/19/2003,Human Resources Specialist,Current,0
BG-006-1067,Chibuzo,Uche,F,BG-006,9/2/1998,Trader,Current,1
BG-004-1024,Ikenna,Ani,M,BG-004,4/2/1988,Lawyer,Savings,1
VC-003-1007,Usman,Mohammed,M,VC-003,12/1/1986,Lawyer,Current,1
BG-009-1087,Obinna,Okoli,F,BG-009,5/7/1998,Health Professional,Current,0
RS-002-1080,Olufunke,Peterside,F,RS-002,02/25/1986,Trader,Current,1
AT-013-1004,Benjamin,Obi,M,AT-013,1/7/1988,Software Developer,Current,1
VC-002-1248,Abdulaziz,Hafsatu,F,VC-002,10/3/2001,Student,Savings,1
VC-003-1152,Abdulkadir,Firdausi,M,VC-003,11/13/1989,Engineer,Savings,0
AT-010-1270,Ahmed,Ugwu,M,AT-010,07/16/2003,Student,Savings,1
VC-005-1175,Abdulsalam,Fatima,M,VC-005,05/13/1990,Lawyer,Current,1
AT-004-1036,Olamide,Adegbite,M,AT-004,4/12/1986,Truck Driver,Savings,1
AN-002-1028,Ibrahim,Rukayya,M,AN-002,10/10/1991,Construction Worker,Current,1
BG-009-1062,Nwabueze,Amaechi,M,BG-009,12/3/2001,Student,Savings,1
AN-004-1007,Chiamaka,Onuoha,F,AN-004,5/1/1978,Marketing Executive,Savings,0
BG-008-1055,Ngozi,Madu,M,BG-008,09/28/1978,Lawyer,Savings,1
VC-003-1096,Maryam,Ahmad,F,VC-003,07/20/1981,Lawyer,Savings,0
AT-009-1169,Ahmed,Okoye,M,AT-009,7/11/2003,Accountant,Current,0
RS-001-1128,Amarachi,Akobo,M,RS-001,8/8/2001,Factory Worker,Current,1
VC-002-1210,Mustapha,Shehu,M,VC-002,08/18/1987,Farmer,Current,1
RS-008-1013,Chidiebere,Okafor,M,RS-008,07/24/2001,Student,Savings,0
AT-015-1200,Oluwapelumi,Adetokunbo,F,AT-015,5/7/1993,Software Developer,Current,1
VC-009-1105,Abdulsalam,Lawal,M,VC-009,11/1/1991,Engineer,Current,1
AT-003-1025,Olumide,Aluko,F,AT-003,3/3/1989,Trader,Savings,1
BG-009-1041,Clifford,Azubuike,M,BG-009,11/24/2001,Data Analyst,Current,1
BG-002-1009,Chiwendu,Onyejekwe,F,BG-002,12/23/1991,Engineer,Current,1
BG-001-1049,Ndubuisi,Okeke,F,BG-001,6/10/1985,Health Professional,Savings,1
BG-002-1028,Uchenna,Okoli,F,BG-002,12/20/2002,Software Developer,Savings,1
AT-004-1090,Chukwuemeka,Adeolu,F,AT-004,4/5/2002,Engineer,Current,1
BG-006-1098,Chidinma,Ezeugwu,M,BG-006,4/7/1993,Trader,Current,1
AN-002-1013,Ayodeji,Adeyemo,M,AN-002,11/1/1987,Carpenter,Current,1
BG-008-1070,Ebuka,Okoli,M,BG-008,8/10/1997,Lawyer,Savings,1
VC-002-1123,Tijjani,Adamu,F,VC-002,08/23/2003,Trader,Current,1
VC-008-1005,Maryam,Usman,F,VC-008,07/15/1986,Health Professional,Savings,1
AN-002-1039,Oluwatofunmi,Eze,F,AN-002,04/15/1986,Health Professional,Current,1
BG-009-1085,Chikaodi,Nweke,F,BG-009,2/4/1988,Manager,Current,1
RS-007-1087,Juliet,Nnamani,M,RS-007,11/3/2001,Trader,Current,1
VC-007-1099,Abdullahi,Abdulrahmon,M,VC-007,09/24/1984,Construction Worker,Current,1
AT-013-1123,Qudus,Adeyemi,M,AT-013,07/25/1998,Student,Savings,0
RS-010-1034,Adaeze,Okafor,F,RS-010,08/26/1998,Engineer,Current,1
VC-009-1183,Tijjani,Habiba,M,VC-009,10/6/1997,Marketing Executive,Current,1
BG-009-1038,Obinna,Okechukwu,M,BG-009,09/30/1998,Farmer,Savings,0
BG-003-1005,Nneka,Okeke,F,BG-003,09/28/1987,Human Resources Specialist,Savings,1
AN-001-1019,Sadiq,Fati,F,AN-001,02/24/1996,Engineer,Current,0
AT-013-1197,Wuraola,Okereke,M,AT-013,02/24/1993,Mechanic,Current,1
AT-002-1070,Olumide,Olatunji,M,AT-002,10/22/1993,Factory Worker,Savings,1
AT-007-1246,Jideofor,Ilelaboye,F,AT-007,10/5/1995,Marketing Executive,Current,1
RS-002-1030,Onyeka,Briggs,M,RS-002,11/26/1998,Student,Savings,1
AT-001-1012,Diana,Chukwu,F,AT-001,03/13/1999,Engineer,Savings,1
AT-009-1028,Bassey,Gbadamosi,M,AT-009,9/12/1995,Accountant,Savings,1
VC-005-1189,Nafisat,Lawal,F,VC-005,11/6/1999,Trader,Current,1
BG-007-1002,Ifeoma,Onyeka,F,BG-007,09/18/1991,Lawyer,Savings,0
RS-001-1023,Chukwudi,Pepple,M,RS-001,11/16/2000,Trader,Current,1
AT-008-1208,Nnamdi,Ajayi,F,AT-008,06/27/1992,Manager,Current,1
RS-007-1029,Isaac,Akpobari,M,RS-007,08/31/1987,Software Developer,Current,1
RS-009-1092,Adaobi,Onwuka,F,RS-009,05/22/1999,Student,Savings,1
VC-002-1080,Usman,Abdullahi,F,VC-002,12/15/1994,Lawyer,Current,1
AN-001-1039,Olaniyi,Sanyaolu,M,AN-001,04/27/1997,Accountant,Savings,0
AT-005-1087,Benedict,Okeke,F,AT-005,08/27/1991,Software Developer,Savings,1
VC-006-1233,Abdulsalam,Umaru,M,VC-006,9/3/1995,Carpenter,Current,0
RS-005-1097,Oluwatosin,Alero,F,RS-005,12/7/1999,Student,Savings,1
AT-003-1193,Caleb,Ebiowei,F,AT-003,5/12/1995,Human Resources Specialist,Current,1
BG-001-1103,Uchechi,Ezeudu,M,BG-001,11/20/1986,Mechanic,Current,1
BG-008-1036,Emeka,Eze,F,BG-008,8/9/1997,Health Professional,Savings,1
BG-005-1022,Chikaodili,Okonkwo,M,BG-005,1/12/1986,Lawyer,Savings,1
BG-006-1079,Kelechi,Udeh,M,BG-006,11/16/1987,Lawyer,Savings,1
AT-011-1287,Adetokunbo,Gbenga,M,AT-011,05/15/1997,Farmer,Current,1
VC-002-1235,Mariam,Fadila,M,VC-002,02/22/1985,Engineer,Savings,1
BG-007-1044,Obiajulu,Obioha,M,BG-007,4/4/1990,Carpenter,Savings,1
AN-003-1013,Hassan,Abdulsalam,M,AN-003,1/2/1999,Accountant,Savings,1
AN-006-1012,Sadiya,Firdausi,F,AN-006,12/25/1993,Human Resources Specialist,Savings,1
RS-006-1064,Precious,Wike,F,RS-006,4/9/1994,Accountant,Savings,0
AT-005-1039,Alfred,Adebanjo,M,AT-005,1/3/1987,Human Resources Specialist,Current,1
VC-001-1007,Rabi,Abdullahi,F,VC-001,8/9/1987,Marketing Executive,Savings,1
AN-003-1014,Nafisa,Firdausi,M,AN-003,12/10/1978,Electrician,Current,1
AN-005-1029,Dinah,Oni,F,AN-005,11/2/1997,Engineer,Savings,1
VC-006-1207,Ismaila,Hafsatu,M,VC-006,12/13/1985,Factory Worker,Savings,0
AT-006-1164,Boluwatife,Ojo,F,AT-006,07/13/2002,Accountant,Current,1
RS-002-1063,Chukwuemeka,Okeke,M,RS-002,9/8/1987,Software Developer,Savings,1
BG-006-1060,Chikaodili,Ekwueme,F,BG-006,08/15/1987,Marketing Executive,Savings,1
VC-009-1015,Ali,Mohammed,M,VC-009,08/25/1996,Welder,Savings,0
AN-004-1042,Adedoyin,Adetayo,M,AN-004,07/28/1983,Factory Worker,Savings,1
AT-004-1014,Morounkola,Adekunle,F,AT-004,1/3/1979,Human Resources Specialist,Current,0
AT-009-1189,Oluwaseun,Ayodele,M,AT-009,5/4/2003,Student,Savings,1
AN-001-1006,Olabisi,Afolabi,F,AN-001,10/29/1979,Human Resources Specialist,Current,0
AN-004-1011,Abdullahi,Rukayat,M,AN-004,1/5/1980,Marketing Executive,Current,1
BG-009-1026,Emeka,Madu,M,BG-009,1/8/1996,Engineer,Savings,1
BG-005-1011,Oluwakemi,Adebayo,F,BG-005,02/27/1986,Data Analyst,Current,0
BG-003-1040,Ifeanyi,Agu,M,BG-003,09/13/1995,Software Developer,Savings,0
VC-009-1023,Amina,Bello,M,VC-009,11/5/1995,Human Resources Specialist,Current,1
RS-008-1056,Chiamaka,Onwuka,M,RS-008,5/11/1991,Manager,Current,0
AT-011-1001,Adigun,Akinwale,M,AT-011,02/18/1979,Electrician,Savings,0
AT-013-1116,Ayodele,Abiola,F,AT-013,4/4/1978,Software Developer,Current,1
VC-010-1172,Bashir,Amina,F,VC-010,5/6/1988,Marketing Executive,Current,0
BG-005-1006,Onyedikachi,Uzor,M,BG-005,6/7/1991,Construction Worker,Current,1
VC-001-1072,Haruna,Umaru,M,VC-001,4/2/1999,Construction Worker,Current,1
AN-003-1002,Ibrahim,Bello,M,AN-003,1/8/1983,Accountant,Savings,1
AN-004-1024,Aisha,Rabi,F,AN-004,10/25/1986,Marketing Executive,Savings,1
BG-004-1077,Okechukwu,Chukwuma,F,BG-004,07/22/1993,Trader,Savings,0
AT-006-1124,Lola,Adeyemi,M,AT-006,10/29/1978,Construction Worker,Savings,1
BG-001-1099,Ugochukwu,Okonkwo,F,BG-001,12/1/1989,Accountant,Savings,1
AN-006-1019,Fadila,Nura,F,AN-006,4/2/1997,Marketing Executive,Current,0
BG-009-1086,Ifunanya,Okafor,F,BG-009,08/19/1994,Trader,Savings,1
AN-006-1009,Usman,Fatima,M,AN-006,11/28/2002,Student,Savings,1
AT-004-1276,Omolabake,Okafor,F,AT-004,10/6/1982,Data Analyst,Savings,1
AT-012-1190,Olumide,Oluwayemisi,F,AT-012,4/8/2003,Student,Savings,0
RS-010-1039,Oluwakemi,Pepple,M,RS-010,04/20/1997,Human Resources Specialist,Savings,1
BG-001-1042,Chizoba,Okafor,F,BG-001,9/11/1987,Engineer,Savings,1
VC-006-1211,Zara,Halima,F,VC-006,08/28/1986,Human Resources Specialist,Savings,1
VC-007-1091,Danjuma,Ahmad,F,VC-007,6/1/1997,Health Professional,Savings,0
VC-005-1098,Ruqayya,Ahmad,F,VC-005,4/9/2001,Trader,Savings,1
BG-001-1005,Ogechi,Obiekwe,F,BG-001,11/5/1998,Software Developer,Current,1
AN-004-1040,Dorcas,Oluwaseun,F,AN-004,4/10/1996,Health Professional,Current,0
AT-012-1108,Victoria,Nwachukwu,M,AT-012,05/14/2003,Marketing Executive,Savings,1
AT-009-1275,Danjuma,Adegbite,F,AT-009,8/3/2000,Lawyer,Savings,1
RS-001-1050,Collins,Peterside,M,RS-001,9/1/1995,Mechanic,Savings,1
RS-001-1033,Fidelis,Wobo,F,RS-001,12/5/1985,Trader,Savings,1
AN-004-1004,Amarachi,Okoro,F,AN-004,10/29/1992,Human Resources Specialist,Savings,1
BG-009-1059,Ngozi,Okolie,M,BG-009,11/18/1992,Mechanic,Savings,0
AT-004-1120,Nkele,Nwachukwu,M,AT-004,4/7/1992,Engineer,Current,1
RS-008-1004,Chinonso,Amadi,F,RS-008,04/25/2000,Marketing Executive,Savings,1
RS-003-1111,Oladapo,Okpala,M,RS-003,08/23/1988,Software Developer,Current,1
AT-015-1018,Boniface,Asalu,F,AT-015,02/27/1992,Data Analyst,Savings,1
RS-002-1064,Ihuoma,Okocha,M,RS-002,03/24/1992,Accountant,Current,1
VC-006-1201,Zara,Khadija,F,VC-006,09/13/1989,Engineer,Current,1
AN-006-1003,Olamide,Adekunle,M,AN-006,3/1/1980,Welder,Savings,1
VC-001-1015,Aisha,Yusuf,M,VC-001,1/2/1987,Accountant,Current,1
